sim; model; stat; esthat; esthatlo; esthatup; tau2hat; tau2hatlo; tau2hatup; sigma2hat; sigma2hatlo; sigma2hatup; IC; truemu0; trueor;  truetausq; truesigmasq; k; nstudies; studysize
1;meta-frequentist-random-SSW--EB-HK--;mean-orout;1.16398744862362;0.860938297589271;1.57370950316314;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-SSW--EB-HK--;median-orout;1.16398744862362;0.860938297589271;1.57370950316314;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-SSW--EB-KR--;mean-orout;1.16398744862362;0.868825114681439;1.55942405169779;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-SSW--EB-KR--;median-orout;1.16398744862362;0.868825114681439;1.55942405169779;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-SSW--EB-KR--;mean-orout;1.16398744862362;0.860938297589271;1.57370950316314;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-SSW--EB-KR--;median-orout;1.16398744862362;0.860938297589271;1.57370950316314;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--REML-HK--;mean-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--REML-HK--;median-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--REML-HK--;mean-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--REML-HK--;median-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--REML-KR--;mean-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--REML-KR--;median-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--REML-KR--;mean-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--REML-KR--;median-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--PM-HK--;mean-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--PM-HK--;median-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--PM-HK--;mean-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--PM-HK--;median-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--PM-KR--;mean-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--PM-KR--;median-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--PM-KR--;mean-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--PM-KR--;median-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--HS-HK--;mean-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--HS-HK--;median-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--HS-HK--;mean-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--HS-HK--;median-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--HS-KR--;mean-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--HS-KR--;median-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--HS-KR--;mean-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--HS-KR--;median-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--SJ-HK--;mean-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--SJ-HK--;median-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--SJ-HK--;mean-orout;1.18380589248051;0.927258800393744;1.51133253248877;.;.;.;0.271861837531328;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--SJ-HK--;median-orout;1.18380589248051;0.927258800393744;1.51133253248877;.;.;.;0.271861837531328;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--SJ-KR--;mean-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--SJ-KR--;median-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--SJ-KR--;mean-orout;1.18380589248051;0.927258800393744;1.51133253248877;.;.;.;0.271861837531328;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--SJ-KR--;median-orout;1.18380589248051;0.927258800393744;1.51133253248877;.;.;.;0.271861837531328;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--HE-HK--;mean-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--HE-HK--;median-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--HE-HK--;mean-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--HE-HK--;median-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--HE-KR--;mean-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--HE-KR--;median-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--HE-KR--;mean-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--HE-KR--;median-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--EB-HK--;mean-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--EB-HK--;median-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--EB-HK--;mean-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--EB-HK--;median-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--EB-KR--;mean-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-common-MH--EB-KR--;median-orout;1.21260176686356;0.968569999668725;1.51811747783178;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--EB-KR--;mean-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1;meta-frequentist-random-MH--EB-KR--;median-orout;1.21208886641779;1.0347407115551;1.41983339757261;.;.;.;0;0;0;.;NA;NA;NA;NA;41;56;NA
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit; mean-popabsout; .0039849455060903; .0035896687943023; .0108753144042566; .8851778030114539; .4734909399434192; 1.654814647642075;5.58278583617e-42;0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit; median-popabsout; .0059532839804888; .0035896687943023; .0108753144042566; .8851778030114539; .4734909399434192; 1.654814647642075;5.58278583617e-42;0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit; mean-poprrout; 1.237959333677275; .9913274616003036; 1.535500675439835; .8851778030114539; .4734909399434192; 1.654814647642075;5.58278583617e-42;0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit; median-poprrout; 1.231810390949249; .9913274616003036; 1.535500675439835; .8851778030114539; .4734909399434192; 1.654814647642075;5.58278583617e-42;0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit; mean-poporout; 1.239139054576929; .9912661537528038; 1.538999304175377; .8851778030114539; .4734909399434192; 1.654814647642075;5.58278583617e-42;0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit; median-poporout; 1.233769536018372; .9912661537528038; 1.538999304175377; .8851778030114539; .4734909399434192; 1.654814647642075;5.58278583617e-42;0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit; mean-poprdout; -.0009482549773695; -.0034174633328803; .0000575523125008; .8851778030114539; .4734909399434192; 1.654814647642075;5.58278583617e-42;0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit; median-poprdout; -.0013768603093922; -.0034174633328803; .0000575523125008; .8851778030114539; .4734909399434192; 1.654814647642075;5.58278583617e-42;0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit-z; mean-absout; .0029361750137545; .0019662998926622; .0043823393066885; .8851778030114539;.4734909399434192; 1.654814647642075;5.58278583617e-42; 0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit-t; mean-absout; .0029361750137545; .0019573823035597; .0044022559661456; .8851778030114539;.4734909399434192; 1.654814647642075;5.58278583617e-42; 0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit-z; mean-rrout; 1.239721194175776; .9804108436987778; 1.567616932397794; .8851778030114539;.4734909399434192; 1.654814647642075;5.58278583617e-42; 0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit-t; mean-rrout; 1.239721194175776; .9778072142008523; 1.571791061640616; .8851778030114539;.4734909399434192; 1.654814647642075;5.58278583617e-42; 0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit-z; mean-orout; 1.240596976407465; .980369446942682; 1.569898840351485; .8851778030114539;.4734909399434192; 1.654814647642075;5.58278583617e-42; 0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit-t; mean-orout; 1.240596976407465; .977757635301282; 1.574092394990194; .8851778030114539;.4734909399434192; 1.654814647642075;5.58278583617e-42; 0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit-z; mean-rdout; -.0007038633806063; -.0014938829827813; .0000861562215687; .8851778030114539;.4734909399434192; 1.654814647642075;5.58278583617e-42; 0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-logit-t; mean-rdout; -.0007038633806063; -.0015028351571678; .0000951083959552; .8851778030114539;.4734909399434192; 1.654814647642075;5.58278583617e-42; 0;.; 294.6142812816901-302.7697778955754-.-1; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog; mean-popabsout; .0037749736393926; .0270676540676504; .1002087665721774; .7823676794114014; .7345723733673722; .8332728101135108;.8777154039763871;.8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog; median-popabsout; .0586696993559599; .0270676540676504; .1002087665721774; .7823676794114014; .7345723733673722; .8332728101135108;.8777154039763871;.8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog; mean-poprrout; 1.39703249777743; .9376391366124153; 1.686278012394905; .7823676794114014; .7345723733673722; .8332728101135108;.8777154039763871;.8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog; median-poprrout; 1.22446483373642; .9376391366124153; 1.686278012394905; .7823676794114014; .7345723733673722; .8332728101135108;.8777154039763871;.8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog; mean-poporout; 1.399137453253157; .9346847698092461; 1.726206481456757; .7823676794114014; .7345723733673722; .8332728101135108;.8777154039763871;.8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog; median-poporout; 1.244761526584625; .9346847698092461; 1.726206481456757; .7823676794114014; .7345723733673722; .8332728101135108;.8777154039763871;.8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog; mean-poprdout; .001498787213092; -.030585475359112; .0037136850878596; .7823676794114014; .7345723733673722; .8332728101135108;.8777154039763871;.8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog; median-poprdout; -.0136066265404224; -.030585475359112; .0037136850878596; .7823676794114014; .7345723733673722; .8332728101135108;.8777154039763871;.8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog-z; mean-absout; .0081060997466372; .; .; .7823676794114014;.7345723733673722; .8332728101135108;.8777154039763871; .8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog-t; mean-absout; .0081060997466372; .; .; .7823676794114014;.7345723733673722; .8332728101135108;.8777154039763871; .8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog-z; mean-rrout; .989763397024538; .989763397024538; .989763397024538; .7823676794114014;.7345723733673722; .8332728101135108;.8777154039763871; .8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog-t; mean-rrout; .989763397024538; .989763397024538; .989763397024538; .7823676794114014;.7345723733673722; .8332728101135108;.8777154039763871; .8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog-z; mean-orout; .9896806032576662; .9896806032576662; .9896806032576662; .7823676794114014;.7345723733673722; .8332728101135108;.8777154039763871; .8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog-t; mean-orout; .9896806032576662; .9896806032576662; .9896806032576662; .7823676794114014;.7345723733673722; .8332728101135108;.8777154039763871; .8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog-z; mean-rdout; -.0116891334624825; -.0117168233801628; -.0116614435448021; .7823676794114014;.7345723733673722; .8332728101135108;.8777154039763871; .8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-loglog-t; mean-rdout; -.0116891334624825; -.0117171313838508; -.0116611355411141; .7823676794114014;.7345723733673722; .8332728101135108;.8777154039763871; .8734892709322498;.881961983980895; 480.3587415006498-485.79573924324-9.87828966359e-43-2; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog; mean-popabsout; .0057095103090562; .0048719748971052; .0219620740506798; .9396506921679211; .3700342852800481; 2.386112472317063;.1725901718389954;.1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog; median-popabsout; .0091156768612564; .0048719748971052; .0219620740506798; .9396506921679211; .3700342852800481; 2.386112472317063;.1725901718389954;.1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog; mean-poprrout; .8906774236678665; .6083344236016274; 1.277696225047112; .9396506921679211; .3700342852800481; 2.386112472317063;.1725901718389954;.1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog; median-poprrout; .8858769237995148; .6083344236016274; 1.277696225047112; .9396506921679211; .3700342852800481; 2.386112472317063;.1725901718389954;.1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog; mean-poporout; .8901186404815234; .6061310440301895; 1.281079289317131; .9396506921679211; .3700342852800481; 2.386112472317063;.1725901718389954;.1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog; median-poporout; .8844716250896454; .6061310440301895; 1.281079289317131; .9396506921679211; .3700342852800481; 2.386112472317063;.1725901718389954;.1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog; mean-poprdout; .0006241783765809; -.0022121245972812; .0055608544964343; .9396506921679211; .3700342852800481; 2.386112472317063;.1725901718389954;.1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog; median-poprdout; .0010269137565047; -.0022121245972812; .0055608544964343; .9396506921679211; .3700342852800481; 2.386112472317063;.1725901718389954;.1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog-z; mean-absout; .0068935214885677; .0046691499166623; .0101721500365336; .9396506921679211;.3700342852800481; 2.386112472317063;.1725901718389954; .1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog-t; mean-absout; .0068935214885677; .0046485709396995; .0102170557733772; .9396506921679211;.3700342852800481; 2.386112472317063;.1725901718389954; .1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog-z; mean-rrout; .7752377123816666; .5323835870822319; 1.128873100676431; .9396506921679211;.3700342852800481; 2.386112472317063;.1725901718389954; .1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog-t; mean-rrout; .7752377123816666; .530121267204718; 1.133690624916342; .9396506921679211;.3700342852800481; 2.386112472317063;.1725901718389954; .1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog-z; mean-orout; .7740301026242724; .5303184154358855; 1.12974126926387; .9396506921679211;.3700342852800481; 2.386112472317063;.1725901718389954; .1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog-t; mean-orout; .7740301026242724; .528050942968246; 1.134592424739917; .9396506921679211;.3700342852800481; 2.386112472317063;.1725901718389954; .1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog-z; mean-rdout; .123805116696998; -.0734334597538735; .3210436931478694; .9396506921679211;.3700342852800481; 2.386112472317063;.1725901718389954; .1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
1; metapreg-frequentist-abnetwork-mixed-1-independent-cloglog-t; mean-rdout; .123805116696998; -.0756684854763748; .3232787188703707; .9396506921679211;.3700342852800481; 2.386112472317063;.1725901718389954; .1725901718389954;.1725901718389954; 320.5433997338107-328.698896347696-.-3; .; .; .; .; 56; 56; .
